phenocode	name	category	n_cases	n_controls	path_bucket	path_https
H7_RETVASCNAS	Other and unspecified vascular occlusions	Eye and adnexa	472	90618	gs://finngen-public-data-r2/summary_stats/finngen_r2_H7_RETVASCNAS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H7_RETVASCNAS.gz
H7_SCLERACORNEA	Disorders of sclera, cornea, iris and ciliary body	Eye and adnexa	3732	92767	gs://finngen-public-data-r2/summary_stats/finngen_r2_H7_SCLERACORNEA.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H7_SCLERACORNEA.gz
H7_SCLERITISEPISCLERITIS	Scleritis and episcleritis	Eye and adnexa	293	92767	gs://finngen-public-data-r2/summary_stats/finngen_r2_H7_SCLERITISEPISCLERITIS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H7_SCLERITISEPISCLERITIS.gz
H7_STENOLACRI	Stenosis and insufficiency of lacrimal passages	Eye and adnexa	484	90757	gs://finngen-public-data-r2/summary_stats/finngen_r2_H7_STENOLACRI.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H7_STENOLACRI.gz
H7_STRABISMUS	Strabismus	Eye and adnexa	1744	94755	gs://finngen-public-data-r2/summary_stats/finngen_r2_H7_STRABISMUS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H7_STRABISMUS.gz
H7_STRABOTH	Other strabismus	Eye and adnexa	1440	93606	gs://finngen-public-data-r2/summary_stats/finngen_r2_H7_STRABOTH.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H7_STRABOTH.gz
H7_USEOFEYEANTIALLERGENS	Use of eye-antiallergens (taken as indicator of allergic/atopic conjunctivitis)	Eye and adnexa	3790	90564	gs://finngen-public-data-r2/summary_stats/finngen_r2_H7_USEOFEYEANTIALLERGENS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H7_USEOFEYEANTIALLERGENS.gz
H7_VERTISTRAB	Vertical strabismus	Eye and adnexa	148	93606	gs://finngen-public-data-r2/summary_stats/finngen_r2_H7_VERTISTRAB.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H7_VERTISTRAB.gz
H7_VISDISTNAS	Other and unspecified visual disturbances	Eye and adnexa	275	93878	gs://finngen-public-data-r2/summary_stats/finngen_r2_H7_VISDISTNAS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H7_VISDISTNAS.gz
H7_VISFIELDDEF	Visual field defects	Eye and adnexa	398	93878	gs://finngen-public-data-r2/summary_stats/finngen_r2_H7_VISFIELDDEF.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H7_VISFIELDDEF.gz
H7_VISUALDISTBLIND	Visual disturbances and blindness	Eye and adnexa	2621	93878	gs://finngen-public-data-r2/summary_stats/finngen_r2_H7_VISUALDISTBLIND.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H7_VISUALDISTBLIND.gz
H7_VISUDISTURB	Visual disturbances	Eye and adnexa	2373	93878	gs://finngen-public-data-r2/summary_stats/finngen_r2_H7_VISUDISTURB.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H7_VISUDISTURB.gz
H7_VISUDISTURBSUB	Subjective visual disturbances	Eye and adnexa	1017	93878	gs://finngen-public-data-r2/summary_stats/finngen_r2_H7_VISUDISTURBSUB.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H7_VISUDISTURBSUB.gz
H7_VITRBODYGLOBE	Disorders of vitreous body	Eye and adnexa	2536	93829	gs://finngen-public-data-r2/summary_stats/finngen_r2_H7_VITRBODYGLOBE.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H7_VITRBODYGLOBE.gz
H7_VITREOUS	Disorders of vitreous body and globe	Eye and adnexa	2670	93829	gs://finngen-public-data-r2/summary_stats/finngen_r2_H7_VITREOUS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H7_VITREOUS.gz
H7_VITRHAEMORR	Vitreous haemorrhage	Eye and adnexa	511	93829	gs://finngen-public-data-r2/summary_stats/finngen_r2_H7_VITRHAEMORR.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H7_VITRHAEMORR.gz
H7_VITROPACIT	Other vitreous opacities	Eye and adnexa	170	93829	gs://finngen-public-data-r2/summary_stats/finngen_r2_H7_VITROPACIT.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H7_VITROPACIT.gz
H7_VITROTH	Other and unspecified disorders of vitreous body	Eye and adnexa	1967	93829	gs://finngen-public-data-r2/summary_stats/finngen_r2_H7_VITROTH.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H7_VITROTH.gz
H8_BPV	Benign paroxysmal vertigo	Ear and mastoid process	1380	92866	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_BPV.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_BPV.gz
H8_CERUMEN	Impacted cerumen	Ear and mastoid process	290	94782	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_CERUMEN.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_CERUMEN.gz
H8_CHOLEASTOMA	Cholesteatoma of middle ear	Ear and mastoid process	325	92308	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_CHOLEASTOMA.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_CHOLEASTOMA.gz
H8_CHRON_SUPOTITIS	Chronic suppurative otitis media	Ear and mastoid process	197	92308	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_CHRON_SUPOTITIS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_CHRON_SUPOTITIS.gz
H8_CONSENHEARINGLOSS	Conductive and sensorineural hearing loss	Ear and mastoid process	6730	87840	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_CONSENHEARINGLOSS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_CONSENHEARINGLOSS.gz
H8_EAR	Diseases of the ear and mastoid process	Ear and mastoid process	15329	81170	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_EAR.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_EAR.gz
H8_EXTDISNAS	Other specified disorders of external ear	Ear and mastoid process	180	94782	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_EXTDISNAS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_EXTDISNAS.gz
H8_EXTERNAL	Diseases of external ear	Ear and mastoid process	1717	94782	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_EXTERNAL.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_EXTERNAL.gz
H8_EXTOTITIS	Otitis externa	Ear and mastoid process	1143	94782	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_EXTOTITIS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_EXTOTITIS.gz
H8_EXT_INFNAS	Other infective otitis externa	Ear and mastoid process	327	94782	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_EXT_INFNAS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_EXT_INFNAS.gz
H8_EXT_NAS	Otitis externa, unspecified	Ear and mastoid process	434	94782	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_EXT_NAS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_EXT_NAS.gz
H8_EXT_OTH	Other otitis externa (chronic)	Ear and mastoid process	346	94782	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_EXT_OTH.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_EXT_OTH.gz
H8_HL_CON_NAS	Conductive hearing loss, unspecified	Ear and mastoid process	492	87840	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_HL_CON_NAS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_HL_CON_NAS.gz
H8_HL_IDIOP	Sudden idiopathic hearing loss	Ear and mastoid process	563	87840	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_HL_IDIOP.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_HL_IDIOP.gz
H8_HL_MIX_NAS	Mixed conductive and sensorineural hearing loss	Ear and mastoid process	760	87840	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_HL_MIX_NAS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_HL_MIX_NAS.gz
H8_HL_NAS	Other specified/unspecified hearing loss	Ear and mastoid process	399	87840	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_HL_NAS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_HL_NAS.gz
H8_HL_PRESBY	Presbycusis	Ear and mastoid process	608	87840	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_HL_PRESBY.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_HL_PRESBY.gz
H8_HL_SEN_NAS	Sensorineural hearing loss	Ear and mastoid process	6167	87840	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_HL_SEN_NAS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_HL_SEN_NAS.gz
H8_INNER	Diseases of inner ear	Ear and mastoid process	3633	92866	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_INNER.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_INNER.gz
H8_MASTCHRON	Chronic mastoiditis	Ear and mastoid process	158	92308	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_MASTCHRON.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_MASTCHRON.gz
H8_MED_SUPP	Suppurative and unspecified otitis media	Ear and mastoid process	2466	92308	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_MED_SUPP.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_MED_SUPP.gz
H8_MENIERE	Meniere disease	Ear and mastoid process	641	92866	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_MENIERE.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_MENIERE.gz
H8_MIDDLEMASTOID	Diseases of middle ear and mastoid	Ear and mastoid process	4191	92308	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_MIDDLEMASTOID.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_MIDDLEMASTOID.gz
H8_NOISEINNER	Noise effects on inner ear	Ear and mastoid process	239	92866	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_NOISEINNER.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_NOISEINNER.gz
H8_NONSUPPNAS	Nonsuppurative otitis media	Ear and mastoid process	1318	92308	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_NONSUPPNAS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_NONSUPPNAS.gz
H8_OTALGIA	Otalgia	Ear and mastoid process	269	87840	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_OTALGIA.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_OTALGIA.gz
H8_OTHEREAR	Other disorders of ear	Ear and mastoid process	8659	87840	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_OTHEREAR.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_OTHEREAR.gz
H8_OTHHEARINGLOSS	Other hearing loss	Ear and mastoid process	1531	87840	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_OTHHEARINGLOSS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_OTHHEARINGLOSS.gz
H8_OTIMEDNAS	Otitis media, unspecified	Ear and mastoid process	567	92308	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_OTIMEDNAS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_OTIMEDNAS.gz
H8_OTOSCLE	Otosclerosis	Ear and mastoid process	561	92866	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_OTOSCLE.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_OTOSCLE.gz
H8_PERFORATION	Perforation of tympanic membrane	Ear and mastoid process	581	92308	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_PERFORATION.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_PERFORATION.gz
H8_PERIPHVERTIGO	Other peripheral vertigo	Ear and mastoid process	506	92866	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_PERIPHVERTIGO.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_PERIPHVERTIGO.gz
H8_SUP_ACUTE	Acute suppurative otitis media	Ear and mastoid process	1782	92308	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_SUP_ACUTE.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_SUP_ACUTE.gz
H8_SUP_OTINAS	Suppurative otitis media, unspecified	Ear and mastoid process	145	92308	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_SUP_OTINAS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_SUP_OTINAS.gz
H8_TINNITUS	Tinnitus	Ear and mastoid process	1414	87840	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_TINNITUS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_TINNITUS.gz
H8_VERTIGO	Disorders of vestibular function (Vertigo)	Ear and mastoid process	2845	92866	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_VERTIGO.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_VERTIGO.gz
H8_VESTIBNEUR	Vestibular neuronitis	Ear and mastoid process	469	92866	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_VESTIBNEUR.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_VESTIBNEUR.gz
H8_VESTIFUNCNAS	Other/unspecified disorders of vestibular function	Ear and mastoid process	183	92866	gs://finngen-public-data-r2/summary_stats/finngen_r2_H8_VESTIFUNCNAS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_H8_VESTIFUNCNAS.gz
HEARTFAIL	Heart failure	Other	8016	75137	gs://finngen-public-data-r2/summary_stats/finngen_r2_HEARTFAIL.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_HEARTFAIL.gz
HEMODIAL	Hemodialysis	Other	155	96344	gs://finngen-public-data-r2/summary_stats/finngen_r2_HEMODIAL.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_HEMODIAL.gz
HEPATITIS_CHRONIC_VIRAL	Chronic viral hepatitis	Other	285	96135	gs://finngen-public-data-r2/summary_stats/finngen_r2_HEPATITIS_CHRONIC_VIRAL.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_HEPATITIS_CHRONIC_VIRAL.gz
HIP_FRACTURE	Hip fracture	Other	1619	82912	gs://finngen-public-data-r2/summary_stats/finngen_r2_HIP_FRACTURE.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_HIP_FRACTURE.gz
HYPOSENSIBILIZATIONTHRPY	Hyposensibilization therapy	Other	237	95552	gs://finngen-public-data-r2/summary_stats/finngen_r2_HYPOSENSIBILIZATIONTHRPY.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_HYPOSENSIBILIZATIONTHRPY.gz
HYPOTHYROIDISM	Hypothyroidism (congenital or acquired)	Other	10211	32736	gs://finngen-public-data-r2/summary_stats/finngen_r2_HYPOTHYROIDISM.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_HYPOTHYROIDISM.gz
HYPTENSPREG	Pregnancy hypertension	Other	3363	93136	gs://finngen-public-data-r2/summary_stats/finngen_r2_HYPTENSPREG.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_HYPTENSPREG.gz
I9_AF	Atrial fibrillation and flutter	Circulatory system	7244	56378	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_AF.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_AF.gz
I9_ANEUR	Endovascular or surgical operations to intracerebral aneurysms	Circulatory system	245	90757	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_ANEUR.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_ANEUR.gz
I9_ANEURYSM	Cerebral aneurysm, nonruptured	Circulatory system	316	90757	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_ANEURYSM.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_ANEURYSM.gz
I9_ANGINA	Angina pectoris	Circulatory system	6382	85760	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_ANGINA.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_ANGINA.gz
I9_ANGIO	Coronary angiopasty	Circulatory system	2521	92571	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_ANGIO.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_ANGIO.gz
I9_AORTANEUR	Aortic aneurysm	Circulatory system	791	92349	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_AORTANEUR.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_AORTANEUR.gz
I9_AORTDIS	Dissection of aorta	Circulatory system	148	92349	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_AORTDIS.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_AORTDIS.gz
I9_ARTEMBTHR	Arterial embolism and thrombosis	Circulatory system	278	92349	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_ARTEMBTHR.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_ARTEMBTHR.gz
I9_ARTEMBTHRLOW	Arterial embolism and thrombosis of lower extremity artery	Circulatory system	164	92349	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_ARTEMBTHRLOW.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_ARTEMBTHRLOW.gz
I9_ARTOTH	Other diseases of arteries and capillaries	Circulatory system	514	92349	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_ARTOTH.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_ARTOTH.gz
I9_ATHSCLE	Atherosclerosis, excluding cerebral, coronary and PAD	Circulatory system	2196	92349	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_ATHSCLE.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_ATHSCLE.gz
I9_AVBLOCK	AV-block	Circulatory system	718	75137	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_AVBLOCK.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_AVBLOCK.gz
I9_CABG	Coronary artery bypass grafting	Circulatory system	1817	92571	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_CABG.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_CABG.gz
I9_CARDARR	Cardiac arrest	Circulatory system	343	56378	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_CARDARR.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_CARDARR.gz
I9_CARDMPRI	Cardiomyopathies, Primary/intrinsic	Circulatory system	627	75137	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_CARDMPRI.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_CARDMPRI.gz
I9_CARDMYO	Cardiomyopathy	Circulatory system	915	75137	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_CARDMYO.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_CARDMYO.gz
I9_CARDMYOHYP	Cardiomyopathy, Hypertrophic obstructive	Circulatory system	135	75137	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_CARDMYOHYP.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_CARDMYOHYP.gz
I9_CARDMYOOTH	Cardiomyopathy, other and unspecified	Circulatory system	368	75137	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_CARDMYOOTH.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_CARDMYOOTH.gz
I9_CEREBDOTH	Other specified cerebrovascular diseases, other cerebrovascular disorders in diseases classified elsewhere	Circulatory system	391	90757	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_CEREBDOTH.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_CEREBDOTH.gz
I9_CEREBVASC	Cerebrovascular diseases	Circulatory system	5742	90757	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_CEREBVASC.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_CEREBVASC.gz
I9_CHD	Major coronary heart disease event	Circulatory system	7123	89376	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_CHD.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_CHD.gz
I9_CHD_NOREV	Major coronary heart disease event excluding revascularizations	Circulatory system	5909	89323	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_CHD_NOREV.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_CHD_NOREV.gz
I9_CONDUCTIO	Conduction disorders	Circulatory system	1410	75137	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_CONDUCTIO.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_CONDUCTIO.gz
I9_CORATHER	Coronary atherosclerosis	Circulatory system	7661	85760	gs://finngen-public-data-r2/summary_stats/finngen_r2_I9_CORATHER.gz	https://storage.googleapis.com/finngen-public-data-r2/summary_stats/finngen_r2_I9_CORATHER.gz
